Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Oman,5106622,2021-01-19,132146,2.5877380389619598
Bahrain,1701583,2020-08-09,44011,2.5864738893136567
Oman,5106622,2021-01-18,132011,2.5850944127056987
Oman,5106622,2021-01-17,131790,2.580766698612116
Kuwait,4270563,2020-10-09,110076,2.5775524210742238
Oman,5106622,2021-01-14,131264,2.5704663474210543
Oman,5106622,2021-01-15,131264,2.5704663474210543
Oman,5106622,2021-01-16,131264,2.5704663474210543
Oman,5106622,2021-01-13,131086,2.5669806772461325
Oman,5106622,2021-01-12,130944,2.5641999740728805
Bahrain,1701583,2020-08-08,43629,2.56402420569552
Kuwait,4270563,2020-10-08,109441,2.5626831872050593
Oman,5106622,2021-01-11,130780,2.560988457731941
United Arab Emirates,9890400,2021-01-17,253261,2.560674997977837
Oman,5106622,2021-01-10,130608,2.5576202820572975
Qatar,2881060,2020-06-10,73595,2.5544417679604035
Oman,5106622,2021-01-07,130070,2.5470849418656796
Oman,5106622,2021-01-08,130070,2.5470849418656796
Oman,5106622,2021-01-09,130070,2.5470849418656796
Kuwait,4270563,2020-10-07,108743,2.5463387380071434
Bahrain,1701583,2020-08-07,43307,2.545100650394368
Oman,5106622,2021-01-06,129888,2.5435209420239056
Oman,5106622,2021-01-05,129774,2.5412885465186186
Oman,5106622,2021-01-04,129584,2.53756788734314
Kuwait,4270563,2020-10-06,108268,2.535216082750682
Oman,5106622,2021-01-03,129404,2.534043052334792
United Arab Emirates,9890400,2021-01-16,249808,2.525762355415352
Oman,5106622,2020-12-31,128867,2.5235272945598872
Oman,5106622,2021-01-01,128867,2.5235272945598872
Oman,5106622,2021-01-02,128867,2.5235272945598872
Oman,5106622,2020-12-30,128719,2.5206290968863563
Bahrain,1701583,2020-08-06,42889,2.5205352897860402
Kuwait,4270563,2020-10-05,107592,2.5193867881120124
Oman,5106622,2020-12-29,128633,2.518945009049035
Oman,5106622,2020-12-28,128563,2.5175742398791217
Oman,5106622,2020-12-27,128472,2.5157922399582344
Oman,5106622,2020-12-24,128290,2.5122282401164604
Oman,5106622,2020-12-25,128290,2.5122282401164604
Oman,5106622,2020-12-26,128290,2.5122282401164604
Oman,5106622,2020-12-23,128236,2.5111707896139563
Oman,5106622,2020-12-22,128143,2.509349624859643
Kuwait,4270563,2020-10-04,107025,2.506109850153247
Oman,5106622,2020-12-21,127931,2.5051981525164777
Oman,5106622,2020-12-20,127667,2.5000283945042336
Bahrain,1701583,2020-08-05,42514,2.4984969878048853
Qatar,2881060,2020-06-09,71879,2.494880356535442
Kuwait,4270563,2020-10-03,106458,2.492832912194481
United Arab Emirates,9890400,2021-01-15,246376,2.491062039957939
Oman,5106622,2020-12-17,127019,2.487338988474181
Oman,5106622,2020-12-18,127019,2.487338988474181
Oman,5106622,2020-12-19,127019,2.487338988474181
Kuwait,4270563,2020-10-02,106087,2.4841455330362763
Oman,5106622,2020-12-16,126835,2.483735823798981
Oman,5106622,2020-12-15,126719,2.4814642634602677
Oman,5106622,2020-12-14,126504,2.4772540438669632
Bahrain,1701583,2020-08-04,42132,2.476047304186748
Kuwait,4270563,2020-10-01,105676,2.4745215092248958
Oman,5106622,2020-12-13,126240,2.4720842858547196
Kuwait,4270563,2020-09-30,105182,2.462953947758176
Oman,5106622,2020-12-10,125669,2.460902725911571
Oman,5106622,2020-12-11,125669,2.460902725911571
Oman,5106622,2020-12-12,125669,2.460902725911571
Bahrain,1701583,2020-08-03,41835,2.4585929690176735
Oman,5106622,2020-12-09,125490,2.4573974733199364
United Arab Emirates,9890400,2021-01-14,242969,2.456614494863706
Oman,5106622,2020-12-08,125325,2.454166374562284
Oman,5106622,2020-12-07,125115,2.450054067052545
Kuwait,4270563,2020-09-29,104568,2.448576452331929
Oman,5106622,2020-12-06,124886,2.4455696936252576
Bahrain,1701583,2020-08-02,41536,2.4410210962380328
Qatar,2881060,2020-06-08,70158,2.4351453978743933
Kuwait,4270563,2020-09-28,103981,2.4348311920465755
Oman,5106622,2020-12-03,124329,2.4346622875160917
Oman,5106622,2020-12-04,124329,2.4346622875160917
Oman,5106622,2020-12-05,124329,2.4346622875160917
Oman,5106622,2020-12-02,124145,2.4310591228408915
Oman,5106622,2020-12-01,123908,2.4264180900799
Kuwait,4270563,2020-09-27,103544,2.424598349210631
United Arab Emirates,9890400,2021-01-13,239587,2.4224197201326536
Oman,5106622,2020-11-30,123699,2.422325364986874
Bahrain,1701583,2020-08-01,41190,2.4206870896100865
Oman,5106622,2020-11-29,123484,2.4181151453935694
Kuwait,4270563,2020-09-26,103199,2.4165197890769905
Bahrain,1701583,2020-07-31,40982,2.408463178111206
Oman,5106622,2020-11-24,122579,2.400393058268264
Oman,5106622,2020-11-25,122579,2.400393058268264
Oman,5106622,2020-11-26,122579,2.400393058268264
Oman,5106622,2020-11-27,122579,2.400393058268264
Oman,5106622,2020-11-28,122579,2.400393058268264
Kuwait,4270563,2020-09-25,102441,2.398770372899311
Oman,5106622,2020-11-23,122356,2.3960261793412556
Bahrain,1701583,2020-07-30,40755,2.3951226593119466
Oman,5106622,2020-11-22,122081,2.390641014745168
United Arab Emirates,9890400,2021-01-12,236225,2.388427161692146
Qatar,2881060,2020-06-07,68790,2.3876628740810673
Kuwait,4270563,2020-09-24,101851,2.3849548642649694
Oman,5106622,2020-11-19,121360,2.376522092295063
Oman,5106622,2020-11-20,121360,2.376522092295063
Oman,5106622,2020-11-21,121360,2.376522092295063
Kuwait,4270563,2020-09-23,101299,2.3720291680511445
Oman,5106622,2020-11-18,121129,2.37199855403435
Bahrain,1701583,2020-07-29,40311,2.3690293097662587
Oman,5106622,2020-11-16,120718,2.3639501807652885
Oman,5106622,2020-11-17,120718,2.3639501807652885
Kuwait,4270563,2020-09-22,100683,2.3576048403922387
Oman,5106622,2020-11-15,120389,2.357507565666697
United Arab Emirates,9890400,2021-01-11,232982,2.355637790180377
Bahrain,1701583,2020-07-28,39921,2.3461094757058576
Kuwait,4270563,2020-09-21,99964,2.3407686527514056
Oman,5106622,2020-11-12,119442,2.3389630170394438
Oman,5106622,2020-11-13,119442,2.3389630170394438
Oman,5106622,2020-11-14,119442,2.3389630170394438
Oman,5106622,2020-11-11,119186,2.3339499183609047
Qatar,2881060,2020-06-06,67195,2.332301305769404
United Arab Emirates,9890400,2021-01-10,230578,2.3313313920569443
Kuwait,4270563,2020-09-20,99434,2.3283581110968274
Oman,5106622,2020-11-10,118884,2.3280360285135653
Oman,5106622,2020-11-09,118503,2.3205751277458955
Bahrain,1701583,2020-07-27,39482,2.3203099701865852
Kuwait,4270563,2020-09-19,99049,2.319342906310011
Oman,5106622,2020-11-08,118140,2.3134667104790605
Kuwait,4270563,2020-09-18,98528,2.3071431097023973
United Arab Emirates,9890400,2021-01-09,227702,2.302252689476664
Bahrain,1701583,2020-07-26,39131,2.299682119532224
Oman,5106622,2020-11-05,117167,2.2944130190172682
Oman,5106622,2020-11-06,117167,2.2944130190172682
Oman,5106622,2020-11-07,117167,2.2944130190172682
Kuwait,4270563,2020-09-17,97824,2.290658163806505
Oman,5106622,2020-11-04,116847,2.288146645669094
Oman,5106622,2020-11-03,116528,2.281899854737633
Bahrain,1701583,2020-07-25,38747,2.277114898303521
Oman,5106622,2020-11-02,116152,2.274536866053528
Qatar,2881060,2020-06-05,65495,2.27329524549992
United Arab Emirates,9890400,2021-01-08,224704,2.2719404675240638
Kuwait,4270563,2020-09-16,96999,2.2713398678347563
Oman,5106622,2020-11-01,115734,2.266351415867476
Bahrain,1701583,2020-07-24,38458,2.260130713576711
Kuwait,4270563,2020-09-15,96301,2.25499541863684
United Arab Emirates,9890400,2021-01-07,221754,2.2421135646687698
Oman,5106622,2020-10-28,114434,2.240894274140518
Oman,5106622,2020-10-29,114434,2.240894274140518
Oman,5106622,2020-10-30,114434,2.240894274140518
Oman,5106622,2020-10-31,114434,2.240894274140518
Kuwait,4270563,2020-09-14,95472,2.2355834581997738
Bahrain,1701583,2020-07-23,37996,2.2329795255359275
Oman,5106622,2020-10-27,113820,2.2288706702787087
Oman,5106622,2020-10-26,113354,2.21974526409043
Kuwait,4270563,2020-09-13,94764,2.2190048478385638
Qatar,2881060,2020-06-04,63741,2.2124148750807
United Arab Emirates,9890400,2021-01-06,218766,2.2119024508614418
Bahrain,1701583,2020-07-22,37637,2.2118815244393017
Oman,5106622,2020-10-25,112932,2.211481484237525
Kuwait,4270563,2020-09-12,94211,2.2060557355084094
Bahrain,1701583,2020-07-21,37316,2.1930167379434327
United Arab Emirates,9890400,2021-01-05,216699,2.191003397233681
Oman,5106622,2020-10-22,111837,2.1900387379367414
Oman,5106622,2020-10-23,111837,2.1900387379367414
Oman,5106622,2020-10-24,111837,2.1900387379367414
Kuwait,4270563,2020-09-11,93475,2.188821473889977
Oman,5106622,2020-10-21,111484,2.183126144837037
Oman,5106622,2020-10-20,111033,2.174294474899454
Kuwait,4270563,2020-09-10,92822,2.173530749926883
United Arab Emirates,9890400,2021-01-04,214732,2.171115425058643
Bahrain,1701583,2020-07-20,36936,2.1706845919358617
Oman,5106622,2020-10-19,110594,2.1656977939624276
Qatar,2881060,2020-06-03,62160,2.157539239030079
Kuwait,4270563,2020-09-09,92082,2.1562028238431328
United Arab Emirates,9890400,2021-01-03,213231,2.155939092453288
Oman,5106622,2020-10-18,109953,2.153145464849366
Bahrain,1701583,2020-07-19,36422,2.1404774260203587
United Arab Emirates,9890400,2021-01-02,211641,2.1398628973550107
Kuwait,4270563,2020-09-08,91244,2.1365801183591016
Oman,5106622,2020-10-15,108296,2.120697400355852
Oman,5106622,2020-10-16,108296,2.120697400355852
Oman,5106622,2020-10-17,108296,2.120697400355852
United Arab Emirates,9890400,2021-01-01,209678,2.1200153684380814
Kuwait,4270563,2020-09-07,90387,2.116512506664812
Bahrain,1701583,2020-07-18,36004,2.115912065412031
Oman,5106622,2020-10-14,107776,2.1105145436650687
United Arab Emirates,9890400,2020-12-31,207822,2.1012496966755645
Oman,5106622,2020-10-13,107213,2.0994896430556245
Kuwait,4270563,2020-09-06,89582,2.097662533019651
Qatar,2881060,2020-06-02,60259,2.091556579869909
Oman,5106622,2020-10-12,106575,2.086996061192702
Bahrain,1701583,2020-07-17,35473,2.0847058298067154
United Arab Emirates,9890400,2020-12-30,206092,2.0837579875434766
Kuwait,4270563,2020-09-05,88963,2.083167957011757
Oman,5106622,2020-10-11,105890,2.073582105744267
United Arab Emirates,9890400,2020-12-29,204369,2.066337054113079
Kuwait,4270563,2020-09-04,88243,2.0663083532545943
Bahrain,1701583,2020-07-16,35084,2.061844764551597
United Arab Emirates,9890400,2020-12-28,202863,2.0511101674350884
Kuwait,4270563,2020-09-03,87378,2.0460534126296697
United Arab Emirates,9890400,2020-12-27,201836,2.0407263609156354
Oman,5106622,2020-10-08,104129,2.039097469912596
Oman,5106622,2020-10-09,104129,2.039097469912596
Oman,5106622,2020-10-10,104129,2.039097469912596
United Arab Emirates,9890400,2020-12-26,200892,2.0311817520019413
Bahrain,1701583,2020-07-15,34560,2.0310499105832625
Qatar,2881060,2020-06-01,58433,2.0281771292510395
Oman,5106622,2020-10-07,103465,2.0260947452151346
Kuwait,4270563,2020-09-02,86478,2.024978907933216
United Arab Emirates,9890400,2020-12-25,199665,2.0187757825770447
Oman,5106622,2020-10-06,102648,2.0100959107605774
Kuwait,4270563,2020-09-01,85811,2.009360358341511
United Arab Emirates,9890400,2020-12-24,198435,2.006339480708566
Bahrain,1701583,2020-07-14,34078,2.002723346436818
Oman,5106622,2020-10-05,101814,1.993764175221898
United Arab Emirates,9890400,2020-12-23,197124,1.9930842028633826
Kuwait,4270563,2020-08-31,85109,1.9929222446782777
Oman,5106622,2020-10-04,101270,1.983111340530002
Kuwait,4270563,2020-08-30,84636,1.981846421654475
United Arab Emirates,9890400,2020-12-22,195878,1.9804861279624688
Qatar,2881060,2020-05-31,56910,1.975314641139025
Kuwait,4270563,2020-08-29,84224,1.972198981726765
United Arab Emirates,9890400,2020-12-21,194652,1.968090269352099
Bahrain,1701583,2020-07-13,33476,1.9673445256564035
United Arab Emirates,9890400,2020-12-20,193575,1.957200922106285
Kuwait,4270563,2020-08-28,83578,1.9570721705779777
United Arab Emirates,9890400,2020-12-19,192404,1.9453611582949122
Kuwait,4270563,2020-08-27,82945,1.942249768941472
Bahrain,1701583,2020-07-12,32941,1.9359032148299555
United Arab Emirates,9890400,2020-12-18,191150,1.9326821968777805
Oman,5106622,2020-09-29,98585,1.9305325516554779
Oman,5106622,2020-09-30,98585,1.9305325516554779
Oman,5106622,2020-10-01,98585,1.9305325516554779
Oman,5106622,2020-10-02,98585,1.9305325516554779
Oman,5106622,2020-10-03,98585,1.9305325516554779
Kuwait,4270563,2020-08-26,82271,1.9264673065354614
Oman,5106622,2020-09-28,98057,1.9201930356309904
United Arab Emirates,9890400,2020-12-17,189866,1.919699911024832
Qatar,2881060,2020-05-30,55262,1.9181134721248427
Kuwait,4270563,2020-08-25,81573,1.9101228573375453
Oman,5106622,2020-09-27,97450,1.9083065086861726
Bahrain,1701583,2020-07-11,32470,1.9082231075416245
United Arab Emirates,9890400,2020-12-16,188545,1.9063435250343768
Kuwait,4270563,2020-08-24,80960,1.8957687780276278
United Arab Emirates,9890400,2020-12-15,187267,1.8934219040685918
Kuwait,4270563,2020-08-23,80528,1.8856530157733302
Bahrain,1701583,2020-07-10,32039,1.8828937524646168
United Arab Emirates,9890400,2020-12-14,186041,1.8810260454582222
Oman,5106622,2020-09-24,95907,1.8780908396979452
Oman,5106622,2020-09-25,95907,1.8780908396979452
Oman,5106622,2020-09-26,95907,1.8780908396979452
Kuwait,4270563,2020-08-22,79957,1.872282413349247
United Arab Emirates,9890400,2020-12-13,184949,1.8699850359944998
Oman,5106622,2020-09-23,95339,1.8669680270049358
United Arab Emirates,9890400,2020-12-12,183755,1.8579127234490012
Kuwait,4270563,2020-08-21,79269,1.8561721253146246
Oman,5106622,2020-09-22,94711,1.854670269309144
Bahrain,1701583,2020-07-09,31528,1.8528628929649626
United Arab Emirates,9890400,2020-12-11,182601,1.8462448434845913
Kuwait,4270563,2020-08-20,78767,1.8444172349172696
Oman,5106622,2020-09-21,94051,1.8417458742785349
Qatar,2881060,2020-05-29,52907,1.8363727239279988
United Arab Emirates,9890400,2020-12-10,181405,1.834152309310038
Oman,5106622,2020-09-20,93475,1.8304664022518211
Kuwait,4270563,2020-08-19,78145,1.8298524105603877
United Arab Emirates,9890400,2020-12-09,180150,1.821463237078379
Bahrain,1701583,2020-07-08,30931,1.8177779162109635
Kuwait,4270563,2020-08-18,77470,1.8140465320380474
United Arab Emirates,9890400,2020-12-08,178837,1.8081877376041413
Kuwait,4270563,2020-08-17,76827,1.798989969238248
Oman,5106622,2020-09-17,91753,1.7967454806719587
Oman,5106622,2020-09-18,91753,1.7967454806719587
Oman,5106622,2020-09-19,91753,1.7967454806719587
United Arab Emirates,9890400,2020-12-07,177577,1.7954481112998462
Oman,5106622,2020-09-16,91196,1.785838074562793
Kuwait,4270563,2020-08-16,76205,1.7844251448813657
United Arab Emirates,9890400,2020-12-06,176429,1.7838408962225998
Bahrain,1701583,2020-07-07,30321,1.7819289449882845
Oman,5106622,2020-09-15,90660,1.7753418992046015
Kuwait,4270563,2020-08-15,75697,1.7725297577860344
United Arab Emirates,9890400,2020-12-05,175276,1.772183127072717
Qatar,2881060,2020-05-28,50914,1.7671967956238328
Oman,5106622,2020-09-14,90222,1.7667648006842878
Kuwait,4270563,2020-08-14,75185,1.760540706225385
United Arab Emirates,9890400,2020-12-04,174062,1.759908598236674
Oman,5106622,2020-09-13,89746,1.7574435703288787
Bahrain,1701583,2020-07-06,29821,1.7525445423467443
United Arab Emirates,9890400,2020-12-03,172751,1.746653320391491
Kuwait,4270563,2020-08-13,74486,1.7441728409111397
United Arab Emirates,9890400,2020-12-02,171434,1.7333373776591443
Oman,5106622,2020-09-10,88337,1.7298519451801992
Oman,5106622,2020-09-11,88337,1.7298519451801992
Oman,5106622,2020-09-12,88337,1.7298519451801992
Kuwait,4270563,2020-08-12,73785,1.7277581433642355
Bahrain,1701583,2020-07-05,29367,1.7258635047482256
Oman,5106622,2020-09-09,87939,1.7220581433284077
United Arab Emirates,9890400,2020-12-01,170149,1.7203449809916689
Oman,5106622,2020-09-08,87590,1.715223879895555
Kuwait,4270563,2020-08-11,73068,1.710968787956061
Oman,5106622,2020-09-07,87328,1.7100932867167375
United Arab Emirates,9890400,2020-11-30,168860,1.7073121410660843
Oman,5106622,2020-09-06,87072,1.7050801880381983
Qatar,2881060,2020-05-27,48947,1.6989233129473182
United Arab Emirates,9890400,2020-11-29,167753,1.6961194693844537
Bahrain,1701583,2020-07-04,28857,1.6958914140538544
Kuwait,4270563,2020-08-10,72400,1.6953268222480267
Oman,5106622,2020-09-03,86380,1.6915291556727714
Oman,5106622,2020-09-04,86380,1.6915291556727714
Oman,5106622,2020-09-05,86380,1.6915291556727714
United Arab Emirates,9890400,2020-11-28,166502,1.6834708404109036
Oman,5106622,2020-09-01,85928,1.6826779033184753
Oman,5106622,2020-09-02,85928,1.6826779033184753
Kuwait,4270563,2020-08-09,71713,1.6792399503297342
Oman,5106622,2020-08-31,85722,1.6786439254755883
Oman,5106622,2020-08-30,85544,1.6751582553006665
United Arab Emirates,9890400,2020-11-27,165250,1.670812100622826
Bahrain,1701583,2020-07-03,28410,1.6696217580923176
Kuwait,4270563,2020-08-08,71199,1.6672040665364263
Oman,5106622,2020-08-27,85005,1.6646033326923355
Oman,5106622,2020-08-28,85005,1.6646033326923355
Oman,5106622,2020-08-29,85005,1.6646033326923355
Oman,5106622,2020-08-26,84818,1.6609414207669964
United Arab Emirates,9890400,2020-11-26,163967,1.6578399255844052
Oman,5106622,2020-08-25,84652,1.6576907395926308
Kuwait,4270563,2020-08-07,70727,1.656151659628953
Oman,5106622,2020-08-24,84509,1.6548904540026654
United Arab Emirates,9890400,2020-11-25,162662,1.6446453126263854
Oman,5106622,2020-08-20,83769,1.640399465635013
Oman,5106622,2020-08-21,83769,1.640399465635013
Oman,5106622,2020-08-22,83769,1.640399465635013
Oman,5106622,2020-08-23,83769,1.640399465635013
Kuwait,4270563,2020-08-06,70045,1.640181868292307
Qatar,2881060,2020-05-26,47207,1.63852887478914
Oman,5106622,2020-08-19,83606,1.6372075317107864
Bahrain,1701583,2020-07-02,27837,1.6359472326651123
Oman,5106622,2020-08-18,83418,1.6335260373687341
United Arab Emirates,9890400,2020-11-24,161365,1.6315315861845832
Oman,5106622,2020-08-17,83226,1.6297662133598296
Oman,5106622,2020-08-16,83086,1.6270246750200033
Kuwait,4270563,2020-08-05,69425,1.6256638761680837
Oman,5106622,2020-08-15,82924,1.6238523235124904
Oman,5106622,2020-08-14,82743,1.6203079060874295
United Arab Emirates,9890400,2020-11-23,160055,1.6182864191539268
Oman,5106622,2020-08-13,82531,1.616156433744264
Oman,5106622,2020-08-12,82299,1.6116133130668377
Bahrain,1701583,2020-07-01,27414,1.6110880280303694
Kuwait,4270563,2020-08-04,68774,1.6104199844376492
United Arab Emirates,9890400,2020-11-22,158990,1.6075184016824395
Oman,5106622,2020-08-11,82050,1.6067372913052893
Oman,5106622,2020-08-10,81787,1.601587115709759
Kuwait,4270563,2020-08-03,68299,1.5992973291811878
Oman,5106622,2020-08-09,81580,1.5975335554501586
United Arab Emirates,9890400,2020-11-21,157785,1.5953348701771415
Oman,5106622,2020-08-08,81357,1.5931666765231496
Kuwait,4270563,2020-08-02,67911,1.5902118760453832
Oman,5106622,2020-08-07,81067,1.5874877756763668
United Arab Emirates,9890400,2020-11-20,156523,1.5825750222437918
Oman,5106622,2020-08-06,80713,1.5805556001599492
Kuwait,4270563,2020-08-01,67448,1.5793702141848744
Qatar,2881060,2020-05-25,45465,1.5780650177365276
Bahrain,1701583,2020-06-30,26758,1.5725356917646687
Oman,5106622,2020-08-05,80286,1.5721939082234793
United Arab Emirates,9890400,2020-11-19,155254,1.5697443986087518
Kuwait,4270563,2020-07-31,66957,1.5678729010671428
United Arab Emirates,9890400,2020-11-18,154101,1.5580866294588693
Kuwait,4270563,2020-07-30,66529,1.5578508032781626
Oman,5106622,2020-07-30,79159,1.5501245245878783
Oman,5106622,2020-07-31,79159,1.5501245245878783
Oman,5106622,2020-08-01,79159,1.5501245245878783
Oman,5106622,2020-08-02,79159,1.5501245245878783
Oman,5106622,2020-08-03,79159,1.5501245245878783
Oman,5106622,2020-08-04,79159,1.5501245245878783
United Arab Emirates,9890400,2020-11-17,152809,1.545023457089703
Kuwait,4270563,2020-07-29,65903,1.543192314455963
Bahrain,1701583,2020-06-29,26239,1.5420346818227497
Oman,5106622,2020-07-29,78569,1.5385708987271822
United Arab Emirates,9890400,2020-11-16,151554,1.5323343848580442
Oman,5106622,2020-07-28,77904,1.5255485916130076
Kuwait,4270563,2020-07-28,65149,1.5255365627436008
United Arab Emirates,9890400,2020-11-15,150345,1.5201104100946372
Qatar,2881060,2020-05-24,43714,1.5172887756589588
Bahrain,1701583,2020-06-28,25705,1.5106521398015846
Oman,5106622,2020-07-27,77058,1.508981867073772
United Arab Emirates,9890400,2020-11-14,149135,1.507876324516703
Kuwait,4270563,2020-07-27,64379,1.5075061531699685
United Arab Emirates,9890400,2020-11-13,147961,1.4960062282617488
Kuwait,4270563,2020-07-26,63773,1.4933159866743566
Oman,5106622,2020-07-26,76005,1.4883615822749363
Bahrain,1701583,2020-06-27,25267,1.4849114030875954
United Arab Emirates,9890400,2020-11-12,146735,1.4836103696513792
Kuwait,4270563,2020-07-25,63309,1.4824509086975184
United Arab Emirates,9890400,2020-11-11,145599,1.472124484348459
Kuwait,4270563,2020-07-24,62625,1.4664342851282137
Oman,5106622,2020-07-25,74858,1.4659005503050744
Qatar,2881060,2020-05-23,42213,1.465189895385726
United Arab Emirates,9890400,2020-11-10,144385,1.459849955512416
Bahrain,1701583,2020-06-26,24805,1.4577602150468123
Kuwait,4270563,2020-07-23,61872,1.448801949532181
United Arab Emirates,9890400,2020-11-09,143289,1.4487685027905848
Oman,5106622,2020-07-24,73791,1.4450061116722561
United Arab Emirates,9890400,2020-11-08,142143,1.4371815093423925
Kuwait,4270563,2020-07-22,61185,1.4327150776138884
United Arab Emirates,9890400,2020-11-07,141032,1.425948394402653
Oman,5106622,2020-07-23,72646,1.4225842445358203
Bahrain,1701583,2020-06-25,24081,1.415211600021862
Kuwait,4270563,2020-07-21,60434,1.4151295742505146
United Arab Emirates,9890400,2020-11-06,139891,1.414411955027097
Qatar,2881060,2020-05-22,40481,1.405073132805287
United Arab Emirates,9890400,2020-11-05,138599,1.401348782657931
Oman,5106622,2020-07-22,71547,1.4010631685681845
Kuwait,4270563,2020-07-20,59763,1.399417360193492
United Arab Emirates,9890400,2020-11-04,137310,1.3883159427323466
Kuwait,4270563,2020-07-19,59204,1.3863277511653616
Bahrain,1701583,2020-06-24,23570,1.3851807405222079
Kuwait,4270563,2020-07-18,58904,1.3793029162665438
United Arab Emirates,9890400,2020-11-03,136149,1.376577287066246
Oman,5106622,2020-07-21,69887,1.368556356824531
United Arab Emirates,9890400,2020-11-02,135141,1.36638558602281
Kuwait,4270563,2020-07-17,58221,1.3633097088135686
Bahrain,1701583,2020-06-23,23062,1.3553261874384028
United Arab Emirates,9890400,2020-11-01,133907,1.3539088408962225
Kuwait,4270563,2020-07-16,57668,1.3503605964834144
Qatar,2881060,2020-05-21,38651,1.341554844397548
United Arab Emirates,9890400,2020-10-31,132629,1.3409872199304376
Oman,5106622,2020-07-20,68400,1.339437303172234
Kuwait,4270563,2020-07-15,56877,1.331838448466865
United Arab Emirates,9890400,2020-10-30,131508,1.3296529968454258
United Arab Emirates,9890400,2020-10-29,130336,1.3178031222195261
Bahrain,1701583,2020-06-22,22407,1.3168326199779852
Kuwait,4270563,2020-07-14,56174,1.3153769186873019
Oman,5106622,2020-07-19,66661,1.3053834805082498
United Arab Emirates,9890400,2020-10-28,129024,1.3045377335598156
Kuwait,4270563,2020-07-13,55508,1.2997817852119264
United Arab Emirates,9890400,2020-10-27,127624,1.29038259322171
Qatar,2881060,2020-05-20,37097,1.287616363421796
Kuwait,4270563,2020-07-12,54894,1.2854042897856794
Oman,5106622,2020-07-18,65504,1.2827266243712574
Bahrain,1701583,2020-06-21,21764,1.2790442781809643
United Arab Emirates,9890400,2020-10-26,126234,1.2763285610288766
Kuwait,4270563,2020-07-11,54058,1.2658284165343072
United Arab Emirates,9890400,2020-10-25,125123,1.2650954460891368
Oman,5106622,2020-07-17,64193,1.2570540760604563
Kuwait,4270563,2020-07-10,53580,1.2546355129288573
Bahrain,1701583,2020-06-20,21331,1.2535973854933906
United Arab Emirates,9890400,2020-10-24,123764,1.2513548491466473
Kuwait,4270563,2020-07-09,52840,1.2373075868451069
United Arab Emirates,9890400,2020-10-23,122273,1.2362796246865648
Qatar,2881060,2020-05-19,35606,1.2358645776207369
Bahrain,1701583,2020-06-19,20916,1.2292083313009121
Oman,5106622,2020-07-16,62574,1.2253501434020375
United Arab Emirates,9890400,2020-10-22,120710,1.2204764215805226
Kuwait,4270563,2020-07-08,52007,1.2178019619427227
United Arab Emirates,9890400,2020-10-21,119132,1.2045215562565719
Bahrain,1701583,2020-06-18,20430,1.200646691933335
Kuwait,4270563,2020-07-07,51245,1.1999588812997257
Oman,5106622,2020-07-15,61247,1.1993642764238277
Saudi Arabia,34813867,2021-04-30,417363,1.1988412548367582
Saudi Arabia,34813867,2021-04-29,416307,1.1958079807681232
Saudi Arabia,34813867,2021-04-28,415281,1.1928608792582565
Saudi Arabia,34813867,2021-04-27,414219,1.189810370677868
United Arab Emirates,9890400,2020-10-20,117594,1.1889711235137104
Saudi Arabia,34813867,2021-04-26,413174,1.1868086932141149
Kuwait,4270563,2020-07-06,50644,1.1858857953857607
Saudi Arabia,34813867,2021-04-25,412216,1.184056916170789
Saudi Arabia,34813867,2021-04-24,411263,1.1813195012205913
Qatar,2881060,2020-05-18,33969,1.1790452125259454
Saudi Arabia,34813867,2021-04-23,410191,1.1782402684539468
United Arab Emirates,9890400,2020-10-19,116517,1.1780817762678961
Saudi Arabia,34813867,2021-04-22,409093,1.1750863528030369
Bahrain,1701583,2020-06-17,19961,1.1730841222555701
Saudi Arabia,34813867,2021-04-21,408038,1.1720559511530277
Kuwait,4270563,2020-07-05,49941,1.1694242656061977
Saudi Arabia,34813867,2021-04-20,407010,1.1691031048059095
United Arab Emirates,9890400,2020-10-18,115602,1.1688303809754914
Oman,5106622,2020-07-14,59568,1.1664853987626262
Saudi Arabia,34813867,2021-04-19,405940,1.1660296168765165
Saudi Arabia,34813867,2021-04-18,404970,1.1632433708096834
Saudi Arabia,34813867,2021-04-17,404054,1.1606122353486328
Saudi Arabia,34813867,2021-04-16,403106,1.157889182491563
United Arab Emirates,9890400,2020-10-17,114387,1.1565457413249212
Saudi Arabia,34813867,2021-04-15,402142,1.1551201709364836
Kuwait,4270563,2020-07-04,49303,1.1544847833880452
Saudi Arabia,34813867,2021-04-14,401157,1.1522908385902664
Saudi Arabia,34813867,2021-04-13,400228,1.1496223616870829
Bahrain,1701583,2020-06-16,19553,1.1491064497000734
Saudi Arabia,34813867,2021-04-12,399277,1.1468906915741361
Saudi Arabia,34813867,2021-04-11,398435,1.14447211509138
Saudi Arabia,34813867,2021-04-10,397636,1.142177052609525
United Arab Emirates,9890400,2020-10-16,112849,1.1409953085820594
Kuwait,4270563,2020-07-03,48672,1.1397092139841982
Saudi Arabia,34813867,2021-04-09,396758,1.139655069056247
Oman,5106622,2020-07-13,58179,1.1392854219482076
Saudi Arabia,34813867,2021-04-08,395854,1.1370584026187036
Saudi Arabia,34813867,2021-04-07,394952,1.1344674810184114
Saudi Arabia,34813867,2021-04-06,394169,1.1322183772345658
